Wall time,Step,Value
1715640620.269841,2500,1.7907061576843262
1715640656.246093,5000,1.7837685346603394
1715640688.5317261,7500,1.7861192226409912
1715640719.9663649,10000,1.7821696996688843
1715640750.905819,12500,1.779018759727478
1715640790.945359,15000,1.7784526348114014
1715640821.3487098,17500,1.7700884342193604
1715640853.232542,20000,1.7711302042007446
1715640885.7111511,22500,1.7750943899154663
1715640917.859888,25000,1.7866562604904175
1715640958.610065,27500,1.786869764328003
1715640989.784353,30000,1.7756192684173584
1715641021.323552,32500,1.7623451948165894
1715641051.337588,35000,1.736443281173706
1715641083.749475,37500,1.7497538328170776
1715641121.165063,40000,1.767124056816101
1715641150.995371,42500,1.7475227117538452
1715641184.012963,45000,1.7391117811203003
1715641213.5747561,47500,1.7442275285720825
1715641243.7267609,50000,1.7413760423660278
1715641281.485949,52500,1.7630943059921265
1715641313.397938,55000,1.7787353992462158
1715641344.35244,57500,1.7491134405136108
1715641375.6613219,60000,1.7116985321044922
1715641405.970162,62500,1.6752110719680786
1715641438.853311,65000,1.723341464996338
1715641480.177003,67500,1.7106313705444336
1715641511.3021991,70000,1.7227596044540405
1715641544.0974631,72500,1.7265034914016724
1715641579.6362329,75000,1.7365065813064575
1715641613.880414,77500,1.7356574535369873
1715641655.8608792,80000,1.7291452884674072
1715641689.208708,82500,1.735338568687439
1715641720.945638,85000,1.7496142387390137
1715641753.3715289,87500,1.7390724420547485
1715641785.288356,90000,1.7497808933258057
1715641823.570455,92500,1.7460544109344482
1715641856.7885492,95000,1.7477596998214722
1715641889.045713,97500,1.7698842287063599
1715641919.3237472,100000,1.7517008781433105
1715641952.82742,102500,1.7363557815551758
1715641991.3940082,105000,1.7413948774337769
1715642020.427665,107500,1.7275859117507935
1715642053.409696,110000,1.7495449781417847
1715642086.298408,112500,1.7318856716156006
1715642119.220261,115000,1.7339791059494019
1715642151.2829928,117500,1.7383708953857422
1715642190.776681,120000,1.7319631576538086
1715642221.2037601,122500,1.7243597507476807
1715642258.080478,125000,1.7284307479858398
1715642291.041544,127500,1.70213782787323
1715642322.966078,130000,1.7138038873672485
1715642360.167319,132500,1.716389536857605
1715642391.902503,135000,1.7073289155960083
1715642424.941517,137500,1.7214040756225586
1715642455.623411,140000,1.7358821630477905
1715642486.066294,142500,1.7162822484970093
1715642524.7319381,145000,1.6883076429367065
1715642555.2982452,147500,1.6842195987701416
1715642585.810474,150000,1.7092355489730835
1715642616.486314,152500,1.6609516143798828
1715642648.786475,155000,1.6686186790466309
1715642686.7357209,157500,1.6293880939483643
1715642718.926017,160000,1.6745723485946655
1715642751.766277,162500,1.6910841464996338
1715642783.4073632,165000,1.6833910942077637
1715642814.805414,167500,1.7142267227172852
1715642846.661804,170000,1.6871391534805298
1715642886.684463,172500,1.7049057483673096
1715642918.228937,175000,1.6956384181976318
1715642948.7967172,177500,1.6909481287002563
1715642979.348928,180000,1.6795047521591187
1715643009.907161,182500,1.689453125
1715643046.816239,185000,1.6836618185043335
