Wall time,Step,Value
1715627178.0159192,2500,1.1145626306533813
1715627204.242102,5000,0.14066734910011292
1715627229.6820061,7500,0.4870752692222595
1715627258.527828,10000,0.0
1715627284.579623,12500,0.0
1715627313.5911272,15000,1.9982824325561523
1715627340.956706,17500,26.452491760253906
1715627367.2744892,20000,0.0
1715627393.614691,22500,0.0
1715627423.035796,25000,38.1903076171875
1715627454.335546,27500,5.820664882659912
1715627481.7156549,30000,0.0
1715627507.759938,32500,9.888218879699707
1715627532.942823,35000,3.6534340381622314
1715627559.275886,37500,0.0
1715627588.565519,40000,4.3518171310424805
1715627615.374284,42500,0.0
1715627641.608628,45000,6.869487285614014
1715627666.809667,47500,9.915496826171875
1715627694.603022,50000,0.0
1715627720.511483,52500,0.0
1715627749.41955,55000,7.41815710067749
1715627778.7735171,57500,0.0
1715627805.838389,60000,0.0
1715627835.1421509,62500,5.819745063781738
1715627862.0340018,65000,0.007952860556542873
1715627892.696352,67500,5.751572608947754
1715627920.010134,70000,17.626813888549805
1715627947.741638,72500,4.457787990570068
1715627974.589469,75000,2.9221198558807373
1715628002.614251,77500,16.296127319335938
1715628032.288657,80000,17.11750602722168
1715628058.933562,82500,41.467586517333984
1715628086.040664,85000,6.495211124420166
1715628111.996211,87500,0.0
1715628137.990998,90000,0.0
1715628167.2876842,92500,0.15422900021076202
1715628194.255622,95000,3.5414037704467773
1715628220.116266,97500,12.206853866577148
1715628246.318672,100000,14.854503631591797
1715628273.27592,102500,3.0604822635650635
1715628301.759794,105000,3.718506097793579
1715628330.809222,107500,6.629857540130615
1715628358.743857,110000,0.0
1715628385.92403,112500,10.673076629638672
1715628415.684829,115000,19.16679573059082
1715628442.625865,117500,9.016855239868164
1715628473.091376,120000,9.597587585449219
1715628500.662009,122500,25.482107162475586
1715628525.528651,125000,4.912153244018555
1715628552.223253,127500,0.0
1715628578.849487,130000,2.424213409423828
1715628611.099953,132500,8.33044719696045
1715628638.18973,135000,0.8650350570678711
1715628664.754286,137500,23.30048370361328
1715628691.634357,140000,3.41243314743042
1715628717.515427,142500,21.320268630981445
1715628746.689596,145000,6.188422679901123
1715628773.298292,147500,2.2193193435668945
1715628800.177758,150000,0.33191367983818054
1715628826.783335,152500,0.3398193120956421
1715628853.4503071,155000,0.0
1715628881.2245839,157500,0.0
1715628907.5989,160000,22.350372314453125
1715628933.509724,162500,0.0
1715628958.515717,165000,15.555206298828125
1715628983.8390028,167500,0.0
1715629008.831105,170000,2.1176013946533203
1715629040.5399182,172500,3.8179097175598145
1715629068.722055,175000,7.725957870483398
1715629102.854454,177500,12.846014022827148
1715629128.211918,180000,16.19996452331543
1715629154.870889,182500,16.27406120300293
1715629184.8323069,185000,20.644458770751953
1715629212.481799,187500,0.7458319067955017
1715629237.591903,190000,0.9525553584098816
1715629263.643445,192500,1.097665548324585
1715629288.865945,195000,28.282609939575195
1715629317.782104,197500,0.16978752613067627
1715629343.845113,200000,0.0
1715629372.520981,202500,12.120923042297363
1715629400.586978,205000,2.6659350395202637
1715629426.1795478,207500,25.873096466064453
1715629457.1968482,210000,0.009696483612060547
1715629482.09343,212500,2.158540725708008
1715629506.5319319,215000,10.067858695983887
1715629530.797447,217500,0.0
1715629555.801749,220000,12.629117012023926
1715629581.116606,222500,0.0
1715629610.212982,225000,1.256601333618164
1715629636.086524,227500,0.011691794730722904
1715629663.536662,230000,7.241791725158691
1715629692.030356,232500,0.0
1715629718.5236962,235000,7.883784770965576
1715629748.712527,237500,21.90017318725586
1715629773.829865,240000,21.32771873474121
1715629798.7529979,242500,1.7699018716812134
1715629826.2781818,245000,2.970611810684204
1715629852.227838,247500,1.9023683071136475
1715629881.2574542,250000,16.93870735168457
1715629910.2810838,252500,14.946916580200195
1715629935.890771,255000,9.258944511413574
1715629964.223757,257500,12.661772727966309
1715629991.91385,260000,7.125951766967773
1715630022.83792,262500,10.160834312438965
1715630048.984436,265000,2.7662839889526367
1715630074.8438241,267500,7.85009765625
1715630100.1547148,270000,26.417724609375
1715630131.430905,272500,1.5378639698028564
1715630157.9116778,275000,0.09706015884876251
1715630187.140864,277500,0.8122148513793945
1715630215.103709,280000,13.743257522583008
1715630242.1661289,282500,3.9169561862945557
1715630270.8244321,285000,8.746312141418457
1715630297.383192,287500,6.07061243057251
1715630326.409079,290000,9.908560752868652
1715630352.448064,292500,22.759498596191406
1715630378.290422,295000,5.724669456481934
1715630403.792384,297500,15.31904411315918
1715630429.377175,300000,37.423492431640625
1715630458.798914,302500,17.73293113708496
1715630484.3244002,305000,41.314212799072266
1715630509.957618,307500,40.441314697265625
1715630536.123311,310000,6.6128363609313965
1715630561.549953,312500,21.000816345214844
1715630590.8997838,315000,26.450448989868164
1715630616.518353,317500,37.940452575683594
1715630643.1975281,320000,6.813872337341309
1715630669.579177,322500,20.471599578857422
1715630695.204035,325000,73.48847961425781
1715630723.624332,327500,29.73059844970703
1715630749.7160509,330000,56.91887664794922
1715630774.663807,332500,7.716885566711426
1715630800.053028,335000,23.773786544799805
1715630826.616329,337500,19.076091766357422
1715630852.2283971,340000,18.215599060058594
1715630882.1801212,342500,49.720394134521484
1715630907.981836,345000,62.90202713012695
1715630933.93072,347500,61.158721923828125
1715630959.498879,350000,57.379703521728516
1715630985.532702,352500,104.08247375488281
1715631014.0199401,355000,81.59343719482422
1715631039.575086,357500,29.186901092529297
1715631065.652399,360000,38.832496643066406
1715631091.1013691,362500,33.618797302246094
1715631117.180089,365000,44.275203704833984
1715631145.088554,367500,99.59403991699219
1715631173.623328,370000,67.60414123535156
1715631199.281918,372500,46.686439514160156
1715631228.339479,375000,95.71715545654297
1715631254.37939,377500,55.85331726074219
1715631283.1897118,380000,40.2374382019043
1715631309.166188,382500,136.17247009277344
1715631336.1244469,385000,127.52926635742188
1715631362.403548,387500,30.651195526123047
1715631388.127302,390000,97.50794219970703
1715631416.9227579,392500,104.19126892089844
1715631443.182799,395000,71.7528076171875
1715631469.366702,397500,64.68579864501953
1715631495.459837,400000,155.64501953125
1715631521.1336188,402500,56.73616027832031
1715631549.481966,405000,39.556941986083984
1715631575.956643,407500,171.0177001953125
1715631601.77199,410000,61.72975540161133
1715631627.248395,412500,187.3479461669922
1715631654.757497,415000,118.73111724853516
1715631685.747892,417500,93.08837890625
1715631713.459339,420000,120.55509185791016
1715631739.616859,422500,103.63522338867188
1715631767.173776,425000,134.0662841796875
1715631793.654482,427500,109.58927154541016
1715631821.913968,430000,177.64772033691406
1715631850.10181,432500,224.6780548095703
1715631878.8595169,435000,27.1601505279541
1715631911.0249321,437500,257.44659423828125
1715631941.674028,440000,125.99069213867188
1715631973.910265,442500,259.60504150390625
1715631999.95665,445000,413.97393798828125
1715632026.136162,447500,61.353919982910156
1715632053.9360619,450000,101.8075942993164
1715632080.768661,452500,116.96186828613281
1715632109.0095732,455000,165.19122314453125
1715632137.412556,457500,379.7719421386719
1715632164.017833,460000,137.53175354003906
1715632189.5535371,462500,138.41184997558594
1715632217.880058,465000,328.7151184082031
1715632250.269067,467500,145.81597900390625
1715632276.568459,470000,170.07180786132812
1715632302.869976,472500,358.0886535644531
1715632329.90944,475000,366.1160583496094
1715632357.4217658,477500,226.690185546875
1715632389.304283,480000,231.75991821289062
1715632415.705227,482500,102.23435974121094
1715632441.7972522,485000,80.4969482421875
1715632468.328618,487500,328.6072998046875
1715632494.8094919,490000,583.4077758789062
1715632525.208333,492500,459.8989562988281
1715632551.576187,495000,415.4292297363281
1715632579.5442822,497500,168.80218505859375
1715632606.919182,500000,272.07330322265625
