Wall time,Step,Value
1715654589.303009,2500,1.7905967235565186
1715654621.0676322,5000,1.786845326423645
1715654655.958272,7500,1.7895450592041016
1715654690.2385,10000,1.7847225666046143
1715654722.271793,12500,1.7708901166915894
1715654766.557676,15000,1.7673221826553345
1715654803.021806,17500,1.7769674062728882
1715654838.255312,20000,1.78038489818573
1715654871.861409,22500,1.7874125242233276
1715654903.0543308,25000,1.786293625831604
1715654939.91554,27500,1.759428858757019
1715654975.142682,30000,1.7521555423736572
1715655008.526627,32500,1.7610739469528198
1715655043.3410718,35000,1.7319225072860718
1715655074.678215,37500,1.7485357522964478
1715655112.178688,40000,1.7573351860046387
1715655146.120211,42500,1.7523174285888672
1715655177.2812989,45000,1.7425960302352905
1715655207.8924649,47500,1.7321661710739136
1715655239.0893,50000,1.7625432014465332
1715655288.71898,52500,1.7589128017425537
1715655318.673559,55000,1.7502868175506592
1715655348.14484,57500,1.7217135429382324
1715655378.033036,60000,1.7292133569717407
1715655407.324574,62500,1.7655693292617798
1715655436.654896,65000,1.752179503440857
1715655472.691724,67500,1.6774154901504517
1715655502.831668,70000,1.7151700258255005
1715655532.246026,72500,1.7305150032043457
1715655561.8854568,75000,1.683125376701355
1715655591.8685708,77500,1.680721640586853
1715655627.983597,80000,1.6837321519851685
1715655657.302919,82500,1.7277772426605225
1715655687.190835,85000,1.7253270149230957
1715655716.941202,87500,1.7395055294036865
1715655746.457769,90000,1.7507293224334717
1715655782.619423,92500,1.725051999092102
1715655812.662636,95000,1.7340617179870605
1715655842.33492,97500,1.7275841236114502
1715655871.7801511,100000,1.73042893409729
1715655901.941447,102500,1.7217111587524414
1715655938.096995,105000,1.7330279350280762
1715655969.050768,107500,1.7334707975387573
1715655998.762288,110000,1.7063133716583252
1715656028.8615491,112500,1.697067141532898
1715656058.6356611,115000,1.7056678533554077
1715656088.086844,117500,1.7071553468704224
1715656124.721358,120000,1.6886399984359741
1715656154.4842901,122500,1.6810176372528076
1715656184.0088809,125000,1.6664665937423706
1715656213.717739,127500,1.6486960649490356
1715656243.80592,130000,1.677154779434204
1715656279.989887,132500,1.6647851467132568
1715656309.673589,135000,1.663946509361267
1715656339.8647869,137500,1.6694953441619873
1715656369.532007,140000,1.6686362028121948
1715656399.333133,142500,1.6352486610412598
1715656445.225995,145000,1.6221617460250854
1715656476.425527,147500,1.606598138809204
1715656506.1230028,150000,1.5861328840255737
1715656536.23247,152500,1.5655843019485474
1715656566.8707252,155000,1.6216050386428833
1715656602.244035,157500,1.620235562324524
1715656630.992975,160000,1.5933125019073486
1715656660.397114,162500,1.5881811380386353
1715656693.128094,165000,1.5365269184112549
1715656723.643368,167500,1.5418589115142822
1715656753.635256,170000,1.569705843925476
1715656791.620406,172500,1.5448147058486938
1715656823.3000078,175000,1.5641120672225952
1715656853.7506812,177500,1.584416389465332
1715656883.6267352,180000,1.5725950002670288
1715656915.168551,182500,1.55599045753479
1715656954.903532,185000,1.506284236907959
1715656988.494532,187500,1.5185810327529907
1715657021.422456,190000,1.5595598220825195
1715657055.2507362,192500,1.5571653842926025
1715657087.364337,195000,1.5439934730529785
1715657124.215826,197500,1.602921962738037
1715657157.416623,200000,1.6337852478027344
1715657187.7361548,202500,1.5808095932006836
1715657217.7893271,205000,1.6158649921417236
1715657252.204691,207500,1.6152198314666748
1715657291.199774,210000,1.60939621925354
1715657322.585899,212500,1.6076308488845825
1715657353.454278,215000,1.6109232902526855
1715657383.9954162,217500,1.6397182941436768
1715657415.4337542,220000,1.5788319110870361
1715657446.279297,222500,1.6049880981445312
1715657484.333471,225000,1.6081353425979614
1715657516.310225,227500,1.6079351902008057
1715657548.955765,230000,1.5581583976745605
1715657580.562774,232500,1.5514092445373535
1715657611.8602822,235000,1.5509766340255737
1715657648.607373,237500,1.5620332956314087
1715657682.258765,240000,1.5847198963165283
1715657715.6314082,242500,1.522342324256897
1715657747.187316,245000,1.5991953611373901
1715657778.5972202,247500,1.5801323652267456
1715657818.034729,250000,1.520809531211853
1715657849.7524312,252500,1.5819640159606934
1715657880.7854562,255000,1.6107155084609985
1715657911.886595,257500,1.6203492879867554
1715657942.514726,260000,1.5850602388381958
1715657979.6132789,262500,1.5853313207626343
1715658009.461986,265000,1.5557658672332764
1715658039.2382772,267500,1.5208752155303955
1715658070.946762,270000,1.51041841506958
1715658101.918405,272500,1.533273458480835
1715658134.7984939,275000,1.5072399377822876
1715658176.831701,277500,1.5177747011184692
1715658209.8367171,280000,1.5062999725341797
1715658241.281586,282500,1.526279330253601
1715658273.657852,285000,1.490074872970581
1715658306.400296,287500,1.5503724813461304
1715658343.798663,290000,1.5447956323623657
1715658374.870497,292500,1.447757601737976
1715658410.0848188,295000,1.6061896085739136
1715658444.2309408,297500,1.4627772569656372
1715658476.274858,300000,1.5041190385818481
1715658516.237165,302500,1.3626633882522583
1715658549.5750651,305000,1.413840651512146
1715658581.295711,307500,1.448074460029602
1715658613.6491892,310000,1.450749158859253
1715658645.02562,312500,1.4240449666976929
1715658683.949376,315000,1.413350224494934
1715658714.8550148,317500,1.4834719896316528
1715658745.968367,320000,1.5360729694366455
1715658778.4721339,322500,1.408482551574707
1715658809.497236,325000,1.5351039171218872
1715658840.147093,327500,1.5483298301696777
1715658879.352611,330000,1.5963293313980103
1715658914.1845708,332500,1.5688687562942505
1715658947.953792,335000,1.5299016237258911
1715658980.718173,337500,1.5949302911758423
1715659013.475107,340000,1.5399285554885864
1715659053.0378208,342500,1.5448232889175415
1715659087.372848,345000,1.3673129081726074
1715659123.0499809,347500,1.3841952085494995
1715659155.30847,350000,1.4141912460327148
1715659186.38505,352500,1.4035276174545288
1715659227.109401,355000,1.3812246322631836
1715659259.188277,357500,1.335429310798645
1715659292.398117,360000,1.3624558448791504
1715659324.962556,362500,1.5301673412322998
1715659357.558558,365000,1.3688150644302368
1715659396.6877959,367500,1.3030494451522827
1715659429.209527,370000,1.3573992252349854
1715659460.023654,372500,1.4139654636383057
1715659491.23915,375000,1.4312057495117188
1715659523.756289,377500,1.5089638233184814
1715659557.3915572,380000,1.4549328088760376
1715659597.205452,382500,1.4014415740966797
1715659629.777741,385000,1.4063889980316162
1715659664.1434371,387500,1.3171459436416626
1715659698.1415,390000,1.5270776748657227
1715659729.978997,392500,1.3932217359542847
1715659769.1358469,395000,1.3875161409378052
1715659803.127854,397500,1.3945611715316772
1715659836.060332,400000,1.512817621231079
1715659872.039477,402500,1.4448562860488892
1715659904.9680152,405000,1.433809757232666
1715659941.9033668,407500,1.2924879789352417
1715659972.125622,410000,1.4496650695800781
1715660005.054152,412500,1.4151326417922974
1715660040.434818,415000,1.455357313156128
1715660074.5988538,417500,1.3999241590499878
1715660117.8364842,420000,1.3488924503326416
1715660154.732377,422500,1.4307233095169067
1715660188.7647629,425000,1.380226731300354
1715660222.430382,427500,1.3353081941604614
1715660255.2842398,430000,1.3322889804840088
1715660289.048838,432500,1.408490538597107
1715660332.202991,435000,1.4816982746124268
1715660367.988169,437500,1.4196642637252808
1715660400.190803,440000,1.4234459400177002
1715660432.211097,442500,1.3719326257705688
1715660466.280533,445000,1.4334346055984497
1715660507.7994869,447500,1.477410912513733
1715660538.652444,450000,1.440486192703247
1715660571.694487,452500,1.4769359827041626
1715660603.6774862,455000,1.420328974723816
1715660634.388065,457500,1.4775360822677612
1715660671.9666529,460000,1.462286353111267
1715660703.3783958,462500,1.5571398735046387
1715660733.8249621,465000,1.48650324344635
1715660767.078068,467500,1.502325177192688
1715660799.4683719,470000,1.46285879611969
1715660839.330987,472500,1.5381780862808228
1715660870.597328,475000,1.5311042070388794
1715660906.0829,477500,1.4683341979980469
1715660937.521987,480000,1.4754815101623535
1715660969.207677,482500,1.4390887022018433
1715661008.6130502,485000,1.5219440460205078
1715661039.978348,487500,1.44941246509552
1715661072.011271,490000,1.431836724281311
1715661104.092074,492500,1.556611180305481
1715661136.330105,495000,1.5186668634414673
1715661168.088497,497500,1.4803129434585571
1715661207.9312341,500000,1.4544025659561157
