Wall time,Step,Value
1715647513.116865,2500,1.7913522720336914
1715647549.0340421,5000,1.7901272773742676
1715647581.702501,7500,1.781748652458191
1715647615.341861,10000,1.769397497177124
1715647647.127997,12500,1.7807440757751465
1715647688.367917,15000,1.7837951183319092
1715647719.6808882,17500,1.770982265472412
1715647750.908482,20000,1.7590833902359009
1715647781.00031,22500,1.7657965421676636
1715647812.080032,25000,1.7426486015319824
1715647850.559402,27500,1.762203574180603
1715647880.735103,30000,1.7786084413528442
1715647935.897726,32500,1.781071662902832
1715647976.7964191,35000,1.7730557918548584
1715648019.0395432,37500,1.7681629657745361
1715648065.228537,40000,1.74363112449646
1715648104.34692,42500,1.7399784326553345
1715648136.840811,45000,1.7370693683624268
1715648168.171678,47500,1.7091652154922485
1715648199.1809762,50000,1.7046258449554443
1715648230.464332,52500,1.7372337579727173
1715648268.424565,55000,1.7498220205307007
1715648299.02527,57500,1.7523009777069092
1715648330.763672,60000,1.750113606452942
1715648362.5105789,62500,1.7673288583755493
1715648394.141597,65000,1.7560840845108032
1715648432.485,67500,1.757666826248169
1715648462.645108,70000,1.7563984394073486
1715648493.176885,72500,1.7437208890914917
1715648523.088105,75000,1.7686543464660645
1715648554.4171789,77500,1.7586454153060913
1715648592.186979,80000,1.7788485288619995
1715648623.513993,82500,1.7618093490600586
1715648660.84273,85000,1.767808437347412
1715648693.020135,87500,1.765519618988037
1715648725.340835,90000,1.7687681913375854
1715648764.7464871,92500,1.7579647302627563
1715648795.72716,95000,1.7687876224517822
1715648828.06779,97500,1.7628250122070312
1715648857.308579,100000,1.7367784976959229
1715648890.270326,102500,1.7600778341293335
1715648922.628483,105000,1.7505378723144531
1715648965.734593,107500,1.7494277954101562
1715649004.544758,110000,1.7633172273635864
1715649037.1935802,112500,1.755019187927246
1715649071.755166,115000,1.7628567218780518
1715649103.696107,117500,1.7365119457244873
1715649148.563431,120000,1.7492254972457886
1715649179.851039,122500,1.72882080078125
1715649213.46142,125000,1.7312690019607544
1715649246.3712692,127500,1.7605254650115967
1715649283.0984871,130000,1.7362042665481567
1715649322.372225,132500,1.7315510511398315
1715649352.761873,135000,1.7224907875061035
1715649385.948267,137500,1.716888189315796
1715649419.306758,140000,1.7321460247039795
1715649451.593002,142500,1.7142424583435059
1715649491.239587,145000,1.7195099592208862
1715649522.505426,147500,1.7226102352142334
1715649553.8019688,150000,1.720320463180542
1715649586.2036521,152500,1.7057445049285889
1715649619.369765,155000,1.7012325525283813
1715649651.810175,157500,1.7042498588562012
1715649694.08595,160000,1.6879363059997559
1715649725.750842,162500,1.6824761629104614
1715649761.653913,165000,1.6725153923034668
1715649793.681601,167500,1.6605305671691895
1715649826.5048928,170000,1.6631299257278442
1715649865.0074399,172500,1.640326738357544
1715649900.3312771,175000,1.6204208135604858
1715649933.251679,177500,1.6175650358200073
1715649964.6029608,180000,1.6290141344070435
1715649997.292126,182500,1.6231756210327148
1715650038.753672,185000,1.5977566242218018
1715650071.032595,187500,1.6475448608398438
1715650103.935957,190000,1.5765502452850342
1715650136.071697,192500,1.5887947082519531
1715650169.518066,195000,1.6161974668502808
1715650208.849926,197500,1.5379137992858887
1715650240.649677,200000,1.5961586236953735
1715650272.81916,202500,1.5472716093063354
1715650303.64317,205000,1.58965003490448
1715650335.423795,207500,1.553391456604004
1715650370.000271,210000,1.6079587936401367
1715650409.478404,212500,1.6302361488342285
1715650439.4857652,215000,1.6690157651901245
1715650468.9358988,217500,1.640633463859558
1715650499.222753,220000,1.617926836013794
1715650530.88864,222500,1.6592775583267212
1715650567.389228,225000,1.6172553300857544
1715650598.836663,227500,1.6627811193466187
1715650629.608692,230000,1.6171540021896362
1715650658.866826,232500,1.623399257659912
1715650690.5426471,235000,1.6389262676239014
1715650732.819979,237500,1.6277443170547485
1715650763.4145432,240000,1.6091177463531494
1715650800.325977,242500,1.609802484512329
1715650834.488374,245000,1.5767619609832764
1715650867.804161,247500,1.5414502620697021
1715650906.161493,250000,1.5727388858795166
1715650938.711105,252500,1.5584144592285156
1715650970.836384,255000,1.5840394496917725
1715651002.415466,257500,1.5661962032318115
1715651034.014901,260000,1.5450160503387451
1715651066.235203,262500,1.5415500402450562
1715651104.615629,265000,1.5649940967559814
1715651136.118413,267500,1.5535305738449097
1715651172.350533,270000,1.5426660776138306
1715651203.671347,272500,1.627031683921814
1715651238.5458932,275000,1.6391708850860596
1715651277.961038,277500,1.642061710357666
1715651310.363183,280000,1.6753530502319336
1715651343.1351109,282500,1.576509714126587
1715651375.030051,285000,1.5748188495635986
1715651407.4822872,287500,1.640655755996704
1715651446.920678,290000,1.6139075756072998
1715651480.841183,292500,1.695286512374878
1715651513.415491,295000,1.6430315971374512
1715651545.067717,297500,1.5833557844161987
1715651578.093146,300000,1.6037453413009644
1715651617.3426611,302500,1.4848121404647827
1715651650.198533,305000,1.5681052207946777
1715651682.8411598,307500,1.5093094110488892
1715651715.067416,310000,1.552700400352478
1715651747.082367,312500,1.5124226808547974
1715651779.157045,315000,1.4716123342514038
1715651819.222795,317500,1.4836360216140747
1715651851.8137422,320000,1.529473900794983
1715651887.088216,322500,1.5192214250564575
1715651925.754783,325000,1.4898149967193604
1715651965.12207,327500,1.5699454545974731
1715652010.183882,330000,1.5120298862457275
1715652042.0750349,332500,1.4495941400527954
1715652073.989038,335000,1.5123237371444702
1715652105.703871,337500,1.493357539176941
1715652137.457257,340000,1.4913735389709473
1715652176.0642061,342500,1.402146816253662
1715652207.986208,345000,1.4636199474334717
1715652239.737343,347500,1.5024999380111694
1715652270.4246678,350000,1.3988118171691895
1715652302.536882,352500,1.531256914138794
1715652342.369555,355000,1.4604265689849854
1715652374.004446,357500,1.4122720956802368
1715652405.548807,360000,1.4307552576065063
1715652437.1179461,362500,1.384552240371704
1715652468.184756,365000,1.4291067123413086
1715652498.872283,367500,1.4301867485046387
1715652537.915184,370000,1.47165048122406
1715652570.5343869,372500,1.3653302192687988
1715652606.079222,375000,1.375355839729309
1715652641.8903859,377500,1.4213635921478271
1715652677.7196732,380000,1.342262625694275
1715652719.291918,382500,1.3557159900665283
1715652752.1429172,385000,1.4731723070144653
1715652785.37346,387500,1.406085729598999
1715652817.950055,390000,1.481076955795288
1715652852.4060202,392500,1.4381376504898071
1715652894.16385,395000,1.452822208404541
1715652928.115479,397500,1.349459171295166
1715652961.524576,400000,1.5012530088424683
1715652993.630971,402500,1.50495445728302
1715653026.6026828,405000,1.4337478876113892
1715653065.1113842,407500,1.5129843950271606
1715653097.383422,410000,1.4870679378509521
1715653130.547949,412500,1.539505124092102
1715653162.0109272,415000,1.4614510536193848
1715653193.252952,417500,1.442034125328064
1715653224.734643,420000,1.5298264026641846
1715653265.42203,422500,1.5104371309280396
1715653297.5928261,425000,1.4357565641403198
1715653333.2116249,427500,1.4552010297775269
1715653368.35041,430000,1.4771208763122559
1715653400.942343,432500,1.4202357530593872
1715653444.3470888,435000,1.3717366456985474
1715653475.743789,437500,1.4152400493621826
1715653507.274606,440000,1.4371163845062256
1715653541.656839,442500,1.4229189157485962
1715653574.9245791,445000,1.3828846216201782
1715653613.055142,447500,1.4660314321517944
1715653646.633259,450000,1.37993586063385
1715653680.324678,452500,1.4225468635559082
1715653713.479081,455000,1.3979992866516113
1715653748.708843,457500,1.415473461151123
1715653787.1539662,460000,1.4127553701400757
1715653818.974617,462500,1.4139814376831055
1715653850.3073652,465000,1.449757695198059
1715653881.835534,467500,1.4828803539276123
1715653915.2973208,470000,1.3443385362625122
1715653946.917904,472500,1.335667610168457
1715653986.141366,475000,1.3711916208267212
1715654018.855364,477500,1.4663195610046387
1715654053.1369221,480000,1.4542218446731567
1715654086.4180748,482500,1.4332749843597412
1715654117.140225,485000,1.5153541564941406
1715654155.046238,487500,1.474887728691101
1715654185.975542,490000,1.4509479999542236
1715654216.576812,492500,1.4282106161117554
1715654248.405995,495000,1.3750522136688232
1715654279.654337,497500,1.4284640550613403
1715654317.456748,500000,1.2894155979156494
